This file contains the LC params of PTF10icb in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2455359.713726 +/- 0.817212
Magnitude at maximum in B band is: 14.524256 +/- 0.032463
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2455374.713726
Magnitude after 15-days from B band maximum is: 15.305544 +/- 0.027074
Estimated value of dm15 is: 0.781288 +/- 0.042271
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2455363.368426           14.560112       0.022876

2455363.398139           14.560755       0.022871

2455363.427852           14.561404       0.022867

2455363.457565           14.562060       0.022863

2455363.487278           14.562723       0.022860

2455363.516991           14.563392       0.022857

2455363.546705           14.564067       0.022855

2455363.576418           14.564750       0.022853

2455363.606131           14.565439       0.022851

2455363.635844           14.566134       0.022850

2455363.665557           14.566837       0.022849

2455363.695270           14.567546       0.022848

2455363.724983           14.568261       0.022848

2455363.754696           14.568984       0.022848

2455363.784409           14.569713       0.022848

2455363.814122           14.570449       0.022849

2455363.843835           14.571192       0.022850

2455363.873548           14.571941       0.022851

2455363.903261           14.572698       0.022852

2455363.932974           14.573461       0.022854

2455363.962687           14.574231       0.022856

2455363.992400           14.575008       0.022858

2455364.022113           14.575792       0.022861

2455364.051826           14.576583       0.022863

2455364.081539           14.577381       0.022866

2455364.111252           14.578185       0.022869

2455364.140965           14.578997       0.022873

2455364.170678           14.579815       0.022876

2455364.200391           14.580641       0.022880

2455364.230104           14.581473       0.022884

2455364.259817           14.582313       0.022888

2455364.289530           14.583159       0.022892

2455364.319243           14.584013       0.022896

2455364.348956           14.584874       0.022900

2455364.378669           14.585741       0.022905

2455364.408382           14.586616       0.022910

2455364.438095           14.587498       0.022914

2455364.467808           14.588387       0.022919

2455364.497521           14.589283       0.022924

2455364.527234           14.590187       0.022930

2455364.556947           14.591097       0.022935

2455364.586660           14.592015       0.022940

2455364.616373           14.592939       0.022946

2455364.646086           14.593871       0.022951

2455364.675799           14.594811       0.022957

2455364.705512           14.595757       0.022962

2455364.735225           14.596711       0.022968

2455364.764938           14.597671       0.022974

2455364.794651           14.598640       0.022980

2455364.824364           14.599615       0.022986

2455364.854077           14.600598       0.022992

2455364.883790           14.601588       0.022998

2455364.913503           14.602585       0.023004

2455364.943216           14.603589       0.023010

2455364.972929           14.604601       0.023016

2455365.002642           14.605621       0.023022

