This file contains the LC params of 2007af in filter-V

#-----------------------------#

#-----------------------------#
Jd at maximum in V band is: 2454176.911376 +/- 0.626130
Magnitude at maximum in V band is: 13.208741 +/- 0.014915
#-----------------------------#
#-----------------------------#
JD after 15-days from V band maximum is: 2454191.911376
Magnitude after 15-days from V band maximum is: 13.877358 +/- 0.014090
Estimated value of dm15 is: 0.668617 +/- 0.020518
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454225.354187           15.631457       0.023901

2454225.509952           15.636218       0.023898

2454225.665716           15.640943       0.023905

2454225.821481           15.645629       0.023923

2454225.977246           15.650276       0.023952

2454226.133010           15.654886       0.023991

2454226.288775           15.659457       0.024039

2454226.444540           15.663991       0.024095

2454226.600304           15.668487       0.024160

2454226.756069           15.672946       0.024232

2454226.911834           15.677370       0.024311

2454227.067598           15.681758       0.024395

2454227.223363           15.686113       0.024484

2454227.379128           15.690436       0.024577

2454227.534892           15.694727       0.024673

2454227.690657           15.698989       0.024771

2454227.846422           15.703223       0.024871

2454228.002186           15.707429       0.024973

2454228.157951           15.711611       0.025075

2454228.313716           15.715768       0.025178

2454228.469480           15.719904       0.025282

2454228.625245           15.724018       0.025386

2454228.781010           15.728113       0.025491

2454228.936774           15.732189       0.025596

2454229.092539           15.736249       0.025703

2454229.248304           15.740293       0.025812

2454229.404068           15.744323       0.025923

2454229.559833           15.748340       0.026037

2454229.715598           15.752345       0.026156

2454229.871362           15.756339       0.026281

2454230.027127           15.760323       0.026413

2454230.182892           15.764298       0.026553

2454230.338656           15.768266       0.026703

2454230.494421           15.772226       0.026865

2454230.650186           15.776181       0.027039

2454230.805950           15.780131       0.027228

2454230.961715           15.784077       0.027433

2454231.117480           15.788019       0.027656

2454231.273244           15.791958       0.027897

2454231.429009           15.795895       0.028157

2454231.584774           15.799831       0.028438

2454231.740538           15.803765       0.028739

2454231.896303           15.807700       0.029061

2454232.052068           15.811634       0.029405

2454232.207832           15.815569       0.029768

2454232.363597           15.819505       0.030152

2454232.519362           15.823442       0.030554

2454232.675126           15.827380       0.030973

2454232.830891           15.831320       0.031408

2454232.986656           15.835262       0.031857

2454233.142420           15.839205       0.032318

2454233.298185           15.843151       0.032788

2454233.453950           15.847099       0.033266

2454233.609714           15.851049       0.033750

2454233.765479           15.855000       0.034237

2454233.921244           15.858954       0.034724

2454234.077008           15.862910       0.035210

2454234.232773           15.866868       0.035693

2454234.388538           15.870827       0.036169

2454234.544302           15.874788       0.036638

2454234.700067           15.878750       0.037097

2454234.855832           15.882714       0.037545

2454235.011596           15.886678       0.037979

2454235.167361           15.890644       0.038399

2454235.323126           15.894610       0.038802

2454235.478890           15.898578       0.039187

2454235.634655           15.902545       0.039554

2454235.790420           15.906513       0.039901

2454235.946184           15.910481       0.040226

2454236.101949           15.914449       0.040530

2454236.257714           15.918417       0.040812

2454236.413478           15.922385       0.041070

2454236.569243           15.926352       0.041306

2454236.725008           15.930320       0.041517

2454236.880772           15.934286       0.041705

2454237.036537           15.938253       0.041869

2454237.192302           15.942219       0.042009

2454237.348066           15.946184       0.042124

2454237.503831           15.950150       0.042216

2454237.659596           15.954115       0.042285

2454237.815360           15.958081       0.042330

2454237.971125           15.962047       0.042353

2454238.126890           15.966013       0.042353

2454238.282654           15.969980       0.042331

2454238.438419           15.973949       0.042288

2454238.594184           15.977920       0.042224

2454238.749948           15.981892       0.042139

2454238.905713           15.985868       0.042035

2454239.061478           15.989847       0.041911

2454239.217242           15.993830       0.041769

2454239.373007           15.997818       0.041608

2454239.528772           16.001811       0.041431

2454239.684536           16.005811       0.041236

2454239.840301           16.009818       0.041027

2454239.996066           16.013832       0.040802

2454240.151830           16.017856       0.040563

2454240.307595           16.021888       0.040312

2454240.463360           16.025931       0.040048

2454240.619124           16.029985       0.039774

2454240.774889           16.034051       0.039490

2454240.930654           16.038129       0.039197

2454241.086418           16.042220       0.038898

2454241.242183           16.046325       0.038593

2454241.397948           16.050445       0.038284

2454241.553712           16.054580       0.037972

2454241.709477           16.058731       0.037659

2454241.865242           16.062898       0.037347

2454242.021006           16.067082       0.037037

2454242.176771           16.071283       0.036731

2454242.332536           16.075502       0.036430

2454242.488300           16.079738       0.036137

2454242.644065           16.083992       0.035854

2454242.799830           16.088264       0.035581

2454242.955594           16.092554       0.035322

2454243.111359           16.096863       0.035077

2454243.267124           16.101190       0.034848

2454243.422888           16.105534       0.034638

2454243.578653           16.109897       0.034446

2454243.734418           16.114277       0.034276

2454243.890182           16.118674       0.034128

2454244.045947           16.123089       0.034002

2454244.201712           16.127519       0.033900

2454244.357476           16.131966       0.033822

2454244.513241           16.136428       0.033768

2454244.669006           16.140904       0.033739

2454244.824770           16.145393       0.033733

2454244.980535           16.149895       0.033751

2454245.136299           16.154409       0.033790

2454245.292064           16.158934       0.033851

2454245.447829           16.163469       0.033930

2454245.603593           16.168012       0.034027

2454245.759358           16.172562       0.034139

2454245.915123           16.177118       0.034265

2454246.070887           16.181680       0.034401

2454246.226652           16.186245       0.034547

2454246.382417           16.190812       0.034699

2454246.538181           16.195380       0.034855

2454246.693946           16.199948       0.035013

2454246.849711           16.204514       0.035172

2454247.005475           16.209077       0.035328

2454247.161240           16.213635       0.035480

2454247.317005           16.218188       0.035627

2454247.472769           16.222732       0.035766

2454247.628534           16.227268       0.035897

2454247.784299           16.231793       0.036018

2454247.940063           16.236306       0.036128

2454248.095828           16.240806       0.036227

2454248.251593           16.245291       0.036313

2454248.407357           16.249759       0.036387

2454248.563122           16.254211       0.036448

2454248.718887           16.258642       0.036496

2454248.874651           16.263054       0.036532

2454249.030416           16.267444       0.036556

2454249.186181           16.271810       0.036568

2454249.341945           16.276153       0.036569

2454249.497710           16.280469       0.036561

2454249.653475           16.284759       0.036544

2454249.809239           16.289021       0.036519

2454249.965004           16.293253       0.036488

2454250.120769           16.297456       0.036452

2454250.276533           16.301627       0.036413

2454250.432298           16.305766       0.036371

2454250.588063           16.309872       0.036328

2454250.743827           16.313944       0.036285

2454250.899592           16.317981       0.036245

2454251.055357           16.321984       0.036207

2454251.211121           16.325950       0.036173

2454251.366886           16.329880       0.036145

2454251.522651           16.333773       0.036122

2454251.678415           16.337629       0.036106

2454251.834180           16.341447       0.036097

2454251.989945           16.345228       0.036095

2454252.145709           16.348972       0.036099

2454252.301474           16.352677       0.036110

2454252.457239           16.356346       0.036126

2454252.613003           16.359977       0.036148

2454252.768768           16.363570       0.036174

2454252.924533           16.367128       0.036203

2454253.080297           16.370648       0.036235

2454253.236062           16.374133       0.036267

2454253.391827           16.377583       0.036298

2454253.547591           16.380998       0.036328

2454253.703356           16.384379       0.036355

2454253.859121           16.387726       0.036378

2454254.014885           16.391041       0.036396

2454254.170650           16.394324       0.036408

2454254.326415           16.397577       0.036412

2454254.482179           16.400799       0.036409

2454254.637944           16.403992       0.036398

2454254.793709           16.407157       0.036378

2454254.949473           16.410295       0.036350

2454255.105238           16.413407       0.036313

2454255.261003           16.416494       0.036268

2454255.416767           16.419558       0.036215

2454255.572532           16.422599       0.036156

2454255.728297           16.425619       0.036091

2454255.884061           16.428619       0.036022

2454256.039826           16.431601       0.035949

2454256.195591           16.434565       0.035877

2454256.351355           16.437513       0.035805

2454256.507120           16.440446       0.035736

2454256.662885           16.443366       0.035673

2454256.818649           16.446274       0.035619

2454256.974414           16.449172       0.035575

2454257.130179           16.452061       0.035546

2454257.285943           16.454941       0.035533

2454257.441708           16.457816       0.035539

2454257.597473           16.460686       0.035567

2454257.753237           16.463553       0.035620

2454257.909002           16.466417       0.035701

2454258.064767           16.469282       0.035810

2454258.220531           16.472147       0.035951

2454258.376296           16.475015       0.036124

2454258.532061           16.477887       0.036332

2454258.687825           16.480765       0.036574

2454258.843590           16.483650       0.036851

2454258.999355           16.486542       0.037162

2454259.155119           16.489445       0.037508

2454259.310884           16.492359       0.037886

2454259.466649           16.495286       0.038295

2454259.622413           16.498226       0.038733

2454259.778178           16.501183       0.039198

2454259.933943           16.504156       0.039686

2454260.089707           16.507148       0.040196

2454260.245472           16.510160       0.040724

2454260.401237           16.513193       0.041267

2454260.557001           16.516249       0.041822

2454260.712766           16.519329       0.042385

2454260.868531           16.522435       0.042953

2454261.024295           16.525567       0.043523

2454261.180060           16.528728       0.044091

2454261.335825           16.531919       0.044655

2454261.491589           16.535141       0.045210

2454261.647354           16.538396       0.045755

2454261.803119           16.541684       0.046285

2454261.958883           16.545008       0.046799

2454262.114648           16.548368       0.047294

2454262.270413           16.551765       0.047768

2454262.426177           16.555202       0.048217

2454262.581942           16.558679       0.048640

2454262.737707           16.562197       0.049035

2454262.893471           16.565758       0.049400

2454263.049236           16.569363       0.049733

2454263.205001           16.573013       0.050033

2454263.360765           16.576709       0.050299

2454263.516530           16.580452       0.050529

2454263.672295           16.584243       0.050722

2454263.828059           16.588083       0.050878

2454263.983824           16.591974       0.050996

2454264.139589           16.595915       0.051074

