This file contains the LC params of 2017hpa in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2458066.645225 +/- 0.675542
Magnitude at maximum in B band is: 15.398663 +/- 0.032119
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2458081.645225
Magnitude after 15-days from B band maximum is: 16.470351 +/- 0.032327
Estimated value of dm15 is: 1.071688 +/- 0.045570
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2458057.553916           16.201675       0.031195

2458057.604144           16.193108       0.031182

2458057.654372           16.184570       0.031170

2458057.704601           16.176061       0.031158

2458057.754829           16.167584       0.031146

2458057.805057           16.159137       0.031135

2458057.855285           16.150721       0.031124

2458057.905514           16.142336       0.031113

2458057.955742           16.133984       0.031103

2458058.005970           16.125665       0.031093

2458058.056198           16.117378       0.031083

2458058.106426           16.109125       0.031073

2458058.156655           16.100906       0.031064

2458058.206883           16.092722       0.031055

2458058.257111           16.084572       0.031046

2458058.307339           16.076457       0.031037

2458058.357568           16.068378       0.031028

2458058.407796           16.060335       0.031020

2458058.458024           16.052328       0.031012

2458058.508252           16.044358       0.031004

2458058.558480           16.036426       0.030996

2458058.608709           16.028532       0.030988

2458058.658937           16.020675       0.030981

2458058.709165           16.012857       0.030974

2458058.759393           16.005079       0.030967

2458058.809622           15.997339       0.030960

2458058.859850           15.989640       0.030954

2458058.910078           15.981981       0.030948

2458058.960306           15.974362       0.030942

2458059.010535           15.966784       0.030937

2458059.060763           15.959248       0.030932

2458059.110991           15.951753       0.030927

2458059.161219           15.944301       0.030923

2458059.211447           15.936891       0.030919

2458059.261676           15.929524       0.030915

2458059.311904           15.922200       0.030912

2458059.362132           15.914920       0.030910

2458059.412360           15.907684       0.030908

2458059.462589           15.900493       0.030906

2458059.512817           15.893346       0.030905

2458059.563045           15.886244       0.030904

2458059.613273           15.879187       0.030905

2458059.663502           15.872176       0.030905

2458059.713730           15.865212       0.030907

2458059.763958           15.858293       0.030909

2458059.814186           15.851422       0.030911

2458059.864414           15.844597       0.030915

2458059.914643           15.837820       0.030919

2458059.964871           15.831090       0.030923

2458060.015099           15.824408       0.030929

2458060.065327           15.817775       0.030935

2458060.115556           15.811190       0.030942

2458060.165784           15.804653       0.030950

2458060.216012           15.798166       0.030959

2458060.266240           15.791728       0.030969

2458060.316468           15.785340       0.030979

2458060.366697           15.779002       0.030990

2458060.416925           15.772713       0.031003

2458060.467153           15.766476       0.031016

2458060.517381           15.760288       0.031030

2458060.567610           15.754152       0.031045

2458060.617838           15.748066       0.031060

2458060.668066           15.742032       0.031077

2458060.718294           15.736049       0.031095

2458060.768523           15.730118       0.031113

2458060.818751           15.724239       0.031133

2458060.868979           15.718412       0.031153

2458060.919207           15.712637       0.031175

2458060.969435           15.706915       0.031197

2458061.019664           15.701245       0.031220

2458061.069892           15.695627       0.031244

2458061.120120           15.690063       0.031269

2458061.170348           15.684552       0.031294

2458061.220577           15.679094       0.031321

2458061.270805           15.673689       0.031348

2458061.321033           15.668338       0.031376

2458061.371261           15.663040       0.031405

2458061.421489           15.657796       0.031435

2458061.471718           15.652605       0.031466

2458061.521946           15.647469       0.031497

2458061.572174           15.642386       0.031529

2458061.622402           15.637357       0.031561

2458061.672631           15.632383       0.031594

2458061.722859           15.627462       0.031628

2458061.773087           15.622596       0.031663

2458061.823315           15.617784       0.031697

2458061.873544           15.613026       0.031733

2458061.923772           15.608323       0.031769

2458061.974000           15.603674       0.031805

2458062.024228           15.599080       0.031842

2458062.074456           15.594540       0.031879

2458062.124685           15.590054       0.031916

2458062.174913           15.585623       0.031953

2458062.225141           15.581247       0.031991

2458062.275369           15.576925       0.032029

2458062.325598           15.572657       0.032068

2458062.375826           15.568444       0.032106

2458062.426054           15.564285       0.032144

2458062.476282           15.560181       0.032183

2458062.526511           15.556132       0.032221

2458062.576739           15.552136       0.032259

2458062.626967           15.548195       0.032298

2458062.677195           15.544309       0.032336

2458062.727423           15.540477       0.032374

2458062.777652           15.536699       0.032411

2458062.827880           15.532975       0.032449

2458062.878108           15.529305       0.032486

2458062.928336           15.525689       0.032523

2458062.978565           15.522128       0.032559

2458063.028793           15.518620       0.032595

2458063.079021           15.515166       0.032630

2458063.129249           15.511766       0.032665

2458063.179477           15.508419       0.032700

2458063.229706           15.505126       0.032733

2458063.279934           15.501887       0.032766

2458063.330162           15.498701       0.032799

2458063.380390           15.495568       0.032830

