This file contains the LC params of SN2008Q in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2454506.723590 +/- 0.328850
Magnitude at maximum in B band is: 13.780806 +/- 0.022978
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2454521.723590
Magnitude after 15-days from B band maximum is: 15.247205 +/- 0.043010
Estimated value of dm15 is: 1.466399 +/- 0.048763
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454496.623351           14.889888       0.039595

2454496.656251           14.883888       0.039308

2454496.689151           14.877890       0.039025

2454496.722051           14.871894       0.038743

2454496.754951           14.865901       0.038465

2454496.787850           14.859911       0.038189

2454496.820750           14.853924       0.037915

2454496.853650           14.847940       0.037645

2454496.886550           14.841959       0.037376

2454496.919450           14.835981       0.037111

2454496.952349           14.830007       0.036848

2454496.985249           14.824037       0.036588

2454497.018149           14.818070       0.036330

2454497.051049           14.812108       0.036075

2454497.083949           14.806149       0.035823

2454497.116848           14.800194       0.035573

2454497.149748           14.794244       0.035326

2454497.182648           14.788299       0.035081

2454497.215548           14.782358       0.034839

2454497.248448           14.776422       0.034600

2454497.281347           14.770491       0.034363

2454497.314247           14.764564       0.034129

2454497.347147           14.758644       0.033897

2454497.380047           14.752728       0.033669

2454497.412947           14.746818       0.033442

2454497.445846           14.740914       0.033219

2454497.478746           14.735015       0.032997

2454497.511646           14.729123       0.032779

2454497.544546           14.723237       0.032563

2454497.577446           14.717357       0.032350

2454497.610345           14.711483       0.032139

2454497.643245           14.705616       0.031931

2454497.676145           14.699756       0.031725

2454497.709045           14.693903       0.031522

2454497.741945           14.688056       0.031322

2454497.774844           14.682217       0.031124

2454497.807744           14.676386       0.030928

2454497.840644           14.670561       0.030735

2454497.873544           14.664745       0.030545

2454497.906444           14.658936       0.030357

2454497.939343           14.653135       0.030172

2454497.972243           14.647343       0.029989

2454498.005143           14.641558       0.029809

2454498.038043           14.635782       0.029631

