This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456120.771414           15.292115       0.051268

2456120.809192           15.287759       0.050880

2456120.846970           15.283401       0.050494

2456120.884749           15.279041       0.050112

2456120.922527           15.274678       0.049732

2456120.960305           15.270312       0.049355

2456120.998084           15.265945       0.048981

2456121.035862           15.261575       0.048610

2456121.073641           15.257203       0.048242

2456121.111419           15.252829       0.047877

2456121.149197           15.248454       0.047515

2456121.186976           15.244076       0.047156

2456121.224754           15.239697       0.046799

2456121.262532           15.235317       0.046446

2456121.300311           15.230934       0.046096

2456121.338089           15.226551       0.045749

2456121.375868           15.222166       0.045404

2456121.413646           15.217781       0.045063

2456121.451424           15.213394       0.044725

2456121.489203           15.209006       0.044390

2456121.526981           15.204618       0.044058

2456121.564759           15.200229       0.043728

2456121.602538           15.195839       0.043402

2456121.640316           15.191449       0.043079

2456121.678095           15.187059       0.042759

2456121.715873           15.182668       0.042442

2456121.753651           15.178277       0.042128

2456121.791430           15.173887       0.041817

2456121.829208           15.169496       0.041509

2456121.866986           15.165106       0.041205

2456121.904765           15.160716       0.040903

2456121.942543           15.156327       0.040604

2456121.980322           15.151938       0.040309

2456122.018100           15.147550       0.040016

2456122.055878           15.143163       0.039727

2456122.093657           15.138777       0.039440

2456122.131435           15.134392       0.039157

2456122.169214           15.130008       0.038876

2456122.206992           15.125625       0.038599

2456122.244770           15.121245       0.038325

2456122.282549           15.116865       0.038054

2456122.320327           15.112488       0.037786

2456122.358105           15.108112       0.037521

2456122.395884           15.103738       0.037259

2456122.433662           15.099367       0.037000

2456122.471441           15.094998       0.036744

2456122.509219           15.090631       0.036492

2456122.546997           15.086266       0.036242

2456122.584776           15.081905       0.035995

2456122.622554           15.077546       0.035751

2456122.660332           15.073190       0.035511

2456122.698111           15.068837       0.035273

2456122.735889           15.064487       0.035039

