This file contains the LC params of SN2012cg in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456081.268877 +/- 0.905443
Magnitude at maximum in B band is: 12.158802 +/- 0.019801
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456096.268877
Magnitude after 15-days from B band maximum is: 13.070210 +/- 0.030112
Estimated value of dm15 is: 0.911409 +/- 0.036039
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456119.686004           14.929225       0.031771

2456119.883015           14.936894       0.032483

2456120.080026           14.944543       0.033185

2456120.277037           14.952175       0.033871

2456120.474048           14.959791       0.034538

2456120.671059           14.967393       0.035180

2456120.868070           14.974984       0.035793

2456121.065081           14.982564       0.036373

2456121.262091           14.990136       0.036915

2456121.459102           14.997701       0.037417

2456121.656113           15.005258       0.037875

2456121.853124           15.012810       0.038286

2456122.050135           15.020357       0.038647

2456122.247146           15.027899       0.038957

2456122.444157           15.035437       0.039213

2456122.641168           15.042970       0.039415

2456122.838179           15.050500       0.039561

2456123.035190           15.058025       0.039651

2456123.232201           15.065545       0.039686

2456123.429212           15.073060       0.039665

2456123.626222           15.080569       0.039590

2456123.823233           15.088072       0.039462

2456124.020244           15.095568       0.039284

2456124.217255           15.103055       0.039058

2456124.414266           15.110532       0.038788

2456124.611277           15.117999       0.038478

2456124.808288           15.125454       0.038132

2456125.005299           15.132896       0.037755

2456125.202310           15.140322       0.037353

2456125.399321           15.147732       0.036933

2456125.596332           15.155124       0.036502

2456125.793342           15.162495       0.036069

2456125.990353           15.169844       0.035640

2456126.187364           15.177170       0.035228

2456126.384375           15.184469       0.034840

2456126.581386           15.191739       0.034488

2456126.778397           15.198979       0.034183

2456126.975408           15.206187       0.033936

2456127.172419           15.213359       0.033759

2456127.369430           15.220493       0.033664

2456127.566441           15.227588       0.033662

2456127.763452           15.234639       0.033764

2456127.960462           15.241646       0.033982

2456128.157473           15.248605       0.034324

2456128.354484           15.255513       0.034801

2456128.551495           15.262368       0.035422

2456128.748506           15.269167       0.036192

2456128.945517           15.275909       0.037118

2456129.142528           15.282589       0.038204

2456129.339539           15.289206       0.039455

2456129.536550           15.295756       0.040872

2456129.733561           15.302238       0.042457

2456129.930572           15.308650       0.044210

2456130.127582           15.314987       0.046132

2456130.324593           15.321249       0.048220

2456130.521604           15.327434       0.050475

2456130.718615           15.333538       0.052893

2456130.915626           15.339559       0.055473

2456131.112637           15.345497       0.058212

2456131.309648           15.351349       0.061107

2456131.506659           15.357113       0.064155

2456131.703670           15.362788       0.067352

2456131.900681           15.368373       0.070696

2456132.097692           15.373865       0.074183

2456132.294703           15.379264       0.077810

2456132.491713           15.384568       0.081572

2456132.688724           15.389777       0.085467

2456132.885735           15.394889       0.089490

2456133.082746           15.399904       0.093639

2456133.279757           15.404820       0.097911

2456133.476768           15.409637       0.102300

2456133.673779           15.414354       0.106806

2456133.870790           15.418971       0.111423

2456134.067801           15.423487       0.116149

2456134.264812           15.427902       0.120980

2456134.461823           15.432216       0.125914

2456134.658833           15.436427       0.130947

2456134.855844           15.440537       0.136076

2456135.052855           15.444544       0.141298

2456135.249866           15.448448       0.146609

2456135.446877           15.452251       0.152008

2456135.643888           15.455950       0.157491

2456135.840899           15.459548       0.163055

2456136.037910           15.463043       0.168697

2456136.234921           15.466436       0.174414

2456136.431932           15.469727       0.180204

2456136.628943           15.472917       0.186063

2456136.825953           15.476005       0.191989

2456137.022964           15.478993       0.197980

2456137.219975           15.481880       0.204031

2456137.416986           15.484666       0.210142

2456137.613997           15.487354       0.216309

2456137.811008           15.489941       0.222530

2456138.008019           15.492431       0.228802

2456138.205030           15.494822       0.235123

2456138.402041           15.497116       0.241490

2456138.599052           15.499313       0.247900

2456138.796063           15.501414       0.254352

2456138.993073           15.503419       0.260843

2456139.190084           15.505330       0.267371

2456139.387095           15.507147       0.273934

2456139.584106           15.508870       0.280528

2456139.781117           15.510501       0.287153

2456139.978128           15.512040       0.293806

2456140.175139           15.513489       0.300484

2456140.372150           15.514848       0.307186

2456140.569161           15.516117       0.313910

2456140.766172           15.517298       0.320653

2456140.963183           15.518392       0.327415

2456141.160193           15.519399       0.334192

2456141.357204           15.520321       0.340983

2456141.554215           15.521159       0.347785

2456141.751226           15.521913       0.354599

2456141.948237           15.522584       0.361420

2456142.145248           15.523173       0.368248

2456142.342259           15.523682       0.375082

2456142.539270           15.524111       0.381918

2456142.736281           15.524461       0.388757

2456142.933292           15.524734       0.395595

2456143.130303           15.524930       0.402432

2456143.327314           15.525050       0.409266

2456143.524324           15.525096       0.416096

2456143.721335           15.525068       0.422919

2456143.918346           15.524968       0.429736

2456144.115357           15.524796       0.436543

2456144.312368           15.524553       0.443341

2456144.509379           15.524242       0.450127

2456144.706390           15.523861       0.456901

2456144.903401           15.523414       0.463660

2456145.100412           15.522900       0.470405

2456145.297423           15.522321       0.477133

2456145.494434           15.521678       0.483844

2456145.691444           15.520971       0.490536

2456145.888455           15.520203       0.497209

2456146.085466           15.519373       0.503860

2456146.282477           15.518484       0.510490

2456146.479488           15.517535       0.517098

2456146.676499           15.516529       0.523681

2456146.873510           15.515466       0.530240

2456147.070521           15.514347       0.536774

2456147.267532           15.513173       0.543280

2456147.464543           15.511946       0.549760

2456147.661554           15.510665       0.556211

2456147.858564           15.509333       0.562634

2456148.055575           15.507951       0.569027

2456148.252586           15.506518       0.575389

2456148.449597           15.505037       0.581720

2456148.646608           15.503509       0.588019

2456148.843619           15.501934       0.594286

2456149.040630           15.500313       0.600520

2456149.237641           15.498647       0.606720

2456149.434652           15.496937       0.612885

2456149.631663           15.495185       0.619015

2456149.828674           15.493391       0.625110

2456150.025684           15.491557       0.631169

2456150.222695           15.489682       0.637191

2456150.419706           15.487769       0.643176

2456150.616717           15.485817       0.649124

2456150.813728           15.483829       0.655033

2456151.010739           15.481804       0.660905

2456151.207750           15.479745       0.666737

2456151.404761           15.477651       0.672530

2456151.601772           15.475523       0.678284

2456151.798783           15.473363       0.683998

2456151.995794           15.471172       0.689672

2456152.192805           15.468950       0.695305

2456152.389815           15.466697       0.700897

2456152.586826           15.464416       0.706448

2456152.783837           15.462107       0.711958

2456152.980848           15.459771       0.717427

2456153.177859           15.457408       0.722853

2456153.374870           15.455019       0.728238

2456153.571881           15.452606       0.733581

2456153.768892           15.450169       0.738881

2456153.965903           15.447708       0.744138

2456154.162914           15.445225       0.749353

2456154.359925           15.442721       0.754525

2456154.556935           15.440196       0.759654

2456154.753946           15.437650       0.764741

2456154.950957           15.435086       0.769784

2456155.147968           15.432503       0.774784

2456155.344979           15.429902       0.779740

2456155.541990           15.427284       0.784654

2456155.739001           15.424649       0.789524

2456155.936012           15.422000       0.794350

2456156.133023           15.419335       0.799134

2456156.330034           15.416656       0.803874

2456156.527045           15.413963       0.808570

2456156.724055           15.411258       0.813223

2456156.921066           15.408541       0.817833

2456157.118077           15.405812       0.822400

2456157.315088           15.403072       0.826923

2456157.512099           15.400322       0.831403

2456157.709110           15.397563       0.835840

2456157.906121           15.394795       0.840234

2456158.103132           15.392018       0.844585

2456158.300143           15.389234       0.848894

